,Datum;Uhrzeit;T-DHT22;FR-DHT22;FA-DHT22;CO2-CCS811
2021.01.05;08:03:37;20,7;37,8;6,8;487
2021.01.05;08:03:52;20,7;37,7;6,8;488
2021.01.05;08:04:08;20,7;37,7;6,8;400
2021.01.05;08:04:29;20,7;37,9;6,8;400
2021.01.05;08:04:45;20,6;37,6;6,7;410
2021.01.05;08:05:00;20,6;37,7;6,7;400
2021.01.05;08:05:15;20,6;37,7;6,7;407
2021.01.05;08:05:37;20,7;37,5;6,8;405
2021.01.05;08:05:52;20,6;37,6;6,7;487
2021.01.05;08:06:07;20,7;37,8;6,8;500
2021.01.05;08:06:23;20,7;37,8;6,8;400
2021.01.05;08:06:44;20,7;36,6;6,6;403
2021.01.05;08:07:00;20,6;37,5;6,7;400
2021.01.05;08:07:15;20,7;37,7;6,8;400
2021.01.05;08:07:30;20,6;37,6;6,7;483
2021.01.05;08:07:52;20,6;36,6;6,6;410
2021.01.05;08:08:07;20,6;37,6;6,7;403
2021.01.05;08:08:23;20,6;37,7;6,7;403
2021.01.05;08:08:38;20,6;37,7;6,7;482
2021.01.05;08:09:00;20,6;36,6;6,6;400
2021.01.05;08:09:15;20,6;37,6;6,7;400
2021.01.05;08:09:30;20,7;37,5;6,8;403
2021.01.05;08:09:46;20,7;37,9;6,8;415
2021.01.05;08:10:07;20,7;36,5;6,6;428
2021.01.05;08:10:23;20,7;37,6;6,8;403
2021.01.05;08:10:38;20,6;37,6;6,7;482
2021.01.05;08:10:53;20,6;37,6;6,7;403
2021.01.05;08:11:15;20,6;36,6;6,6;400
2021.01.05;08:11:30;20,7;37,5;6,8;403
2021.01.05;08:11:46;20,7;37,7;6,8;405
2021.01.05;08:12:01;20,6;37,7;6,7;400
2021.01.05;08:12:23;20,6;36,7;6,6;405
2021.01.05;08:12:38;20,7;37,9;6,8;482
2021.01.05;08:12:53;20,6;37,7;6,7;400
2021.01.05;08:13:09;20,6;37,5;6,7;400
2021.01.05;08:13:30;20,7;36,6;6,6;405
2021.01.05;08:13:46;20,6;37,6;6,7;405
2021.01.05;08:14:01;20,7;37,7;6,8;403
2021.01.05;08:14:16;20,7;37,2;6,7;405
2021.01.05;08:14:38;20,6;36,5;6,5;503
2021.01.05;08:14:53;20,7;37,6;6,8;410
2021.01.05;08:15:09;20,7;37,6;6,8;405
2021.01.05;08:15:24;20,7;37,6;6,8;403
2021.01.05;08:15:46;20,6;37,9;6,8;405
2021.01.05;08:16:01;20,6;37,7;6,7;400
2021.01.05;08:16:16;20,6;37,2;6,7;400
2021.01.05;08:16:31;20,6;37,7;6,7;405
2021.01.05;08:16:53;20,7;37,9;6,8;420
2021.01.05;08:17:09;20,6;37,6;6,7;405
2021.01.05;08:17:24;20,7;37,7;6,8;493
2021.01.05;08:17:39;20,6;37,9;6,8;482
2021.01.05;08:18:01;20,7;36,6;6,6;405
2021.01.05;08:18:16;20,6;37,2;6,7;487
2021.01.05;08:18:31;20,7;37,4;6,7;400
2021.01.05;08:18:47;20,7;37,7;6,8;400
2021.01.05;08:19:08;20,6;37,9;6,8;417
2021.01.05;08:19:24;20,7;37,6;6,8;482
2021.01.05;08:19:39;20,6;37,6;6,7;487
2021.01.05;08:19:54;20,6;37,7;6,7;405
2021.01.05;08:20:16;20,7;36,6;6,6;405
2021.01.05;08:20:31;20,6;37,5;6,7;400
2021.01.05;08:20:47;20,7;37,5;6,8;409
2021.01.05;08:21:02;20,7;37,6;6,8;405
2021.01.05;08:21:24;20,7;36,5;6,6;485
2021.01.05;08:21:39;20,6;37,5;6,7;487
2021.01.05;08:21:54;20,7;37,9;6,8;400
2021.01.05;08:22:10;20,7;37,7;6,8;413
2021.01.05;08:22:31;20,6;37,8;6,8;480
2021.01.05;08:22:47;20,7;37,6;6,8;409
2021.01.05;08:23:02;20,6;37,9;6,8;405
2021.01.05;08:23:17;20,7;36,5;6,6;405
2021.01.05;08:23:39;20,7;36,5;6,6;482
2021.01.05;08:23:54;20,6;37,5;6,7;400
2021.01.05;08:24:10;20,7;37,5;6,8;405
2021.01.05;08:24:25;20,7;37,7;6,8;482
2021.01.05;08:24:47;20,7;36,4;6,6;400
2021.01.05;08:25:02;20,6;37,6;6,7;405
2021.01.05;08:25:17;20,7;37,6;6,8;400
2021.01.05;08:25:33;20,7;37,4;6,7;405
2021.01.05;08:25:54;20,6;36,4;6,5;405
2021.01.05;08:26:10;20,7;37,5;6,8;405
2021.01.05;08:26:25;20,7;37,4;6,7;491
2021.01.05;08:26:40;20,7;37,7;6,8;405
2021.01.05;08:27:02;20,7;36,6;6,6;433
2021.01.05;08:27:17;20,7;37,6;6,8;405
2021.01.05;08:27:32;20,7;37,6;6,8;400
2021.01.05;08:27:48;20,7;37,6;6,8;403
2021.01.05;08:28:09;20,7;36,4;6,6;405
2021.01.05;08:28:25;20,7;37,6;6,8;482
2021.01.05;08:28:40;20,7;37,6;6,8;400
2021.01.05;08:28:55;20,7;37,7;6,8;425
2021.01.05;08:29:17;20,7;36,5;6,6;421
2021.01.05;08:29:32;20,6;37,5;6,7;409
2021.01.05;08:29:48;20,7;37,6;6,8;409
2021.01.05;08:30:03;20,6;37,6;6,7;405
2021.01.05;08:30:25;20,7;37,8;6,8;480
2021.01.05;08:30:40;20,6;37,4;6,7;400
2021.01.05;08:30:55;20,6;37,7;6,7;400
2021.01.05;08:31:11;20,6;37,6;6,7;405
2021.01.05;08:31:32;20,6;36,5;6,5;405
2021.01.05;08:31:48;20,6;37,5;6,7;403
2021.01.05;08:32:03;20,6;37,4;6,7;405
2021.01.05;08:32:18;20,7;37,6;6,8;433
2021.01.05;08:32:40;20,7;36,5;6,6;414
2021.01.05;08:32:55;20,7;37,6;6,8;400
2021.01.05;08:33:11;20,7;37,6;6,8;433
2021.01.05;08:33:26;20,7;37,7;6,8;400
2021.01.05;08:33:48;20,6;36,5;6,5;403
2021.01.05;08:34:03;20,7;37,6;6,8;400
2021.01.05;08:34:18;20,7;37,4;6,7;405
2021.01.05;08:34:34;20,6;37,6;6,7;424
2021.01.05;08:34:55;20,7;36,5;6,6;425
2021.01.05;08:35:11;20,6;37,6;6,7;403
2021.01.05;08:35:26;20,7;37,7;6,8;400
2021.01.05;08:35:41;20,7;37,6;6,8;400
2021.01.05;08:36:03;20,7;36,5;6,6;403
2021.01.05;08:36:18;20,7;37,5;6,8;400
2021.01.05;08:36:34;20,7;37,6;6,8;485
2021.01.05;08:36:49;20,6;37,3;6,7;413
2021.01.05;08:37:11;20,7;36,6;6,6;403
2021.01.05;08:37:26;20,7;37,5;6,8;403
2021.01.05;08:37:41;20,7;37,6;6,8;400
2021.01.05;08:37:57;20,7;37,6;6,8;402
2021.01.05;08:38:18;20,7;36,5;6,6;403
2021.01.05;08:38:34;20,7;37,5;6,8;485
2021.01.05;08:38:49;20,7;37,5;6,8;403
2021.01.05;08:39:04;20,7;37,6;6,8;403
2021.01.05;08:39:26;20,7;37,9;6,8;400
2021.01.05;08:39:41;20,7;37,6;6,8;408
2021.01.05;08:39:57;20,7;37,0;6,7;400
2021.01.05;08:40:12;20,6;37,5;6,7;400
2021.01.05;08:40:34;20,7;36,4;6,6;488
2021.01.05;08:40:49;20,7;37,5;6,8;400
2021.01.05;08:41:04;20,7;37,4;6,7;410
2021.01.05;08:41:19;20,7;36,7;6,6;481
2021.01.05;08:41:41;20,7;36,4;6,6;400
2021.01.05;08:41:56;20,7;37,2;6,7;410
2021.01.05;08:42:12;20,7;37,4;6,7;402
2021.01.05;08:42:27;20,7;37,7;6,8;400
2021.01.05;08:42:49;20,7;36,4;6,6;402
2021.01.05;08:43:04;20,7;37,5;6,8;400
2021.01.05;08:43:19;20,7;37,6;6,8;408
2021.01.05;08:43:35;20,7;37,5;6,8;400
2021.01.05;08:43:56;20,6;36,4;6,5;400
2021.01.05;08:44:12;20,7;37,7;6,8;403
2021.01.05;08:44:27;20,6;37,4;6,7;417
2021.01.05;08:44:42;20,7;37,5;6,8;400
2021.01.05;08:45:04;20,7;37,7;6,8;406
2021.01.05;08:45:19;20,7;37,5;6,8;400
2021.01.05;08:45:35;20,7;37,6;6,8;410
2021.01.05;08:45:50;20,7;37,6;6,8;405
2021.01.05;08:46:12;20,7;36,3;6,5;400
2021.01.05;08:46:27;20,7;37,4;6,7;402
2021.01.05;08:46:42;20,7;37,4;6,7;400
2021.01.05;08:46:58;20,7;37,5;6,8;420
2021.01.05;08:47:19;20,7;36,4;6,6;415
2021.01.05;08:47:35;20,7;37,4;6,7;402
2021.01.05;08:47:50;20,7;37,3;6,7;415
2021.01.05;08:48:05;20,7;37,5;6,8;400
2021.01.05;08:48:27;20,7;36,5;6,6;402
2021.01.05;08:48:42;20,7;37,4;6,7;400
2021.01.05;08:48:58;20,7;37,6;6,8;400
2021.01.05;08:49:13;20,7;37,5;6,8;402
2021.01.05;08:49:35;20,7;36,4;6,6;402
2021.01.05;08:49:50;20,7;37,4;6,7;405
2021.01.05;08:50:05;20,7;37,6;6,8;400
2021.01.05;08:50:21;20,7;37,5;6,8;406
2021.01.05;08:50:42;20,7;36,4;6,6;407
2021.01.05;08:50:58;20,7;37,4;6,7;407
2021.01.05;08:51:13;20,7;37,6;6,8;402
2021.01.05;08:51:28;20,7;37,2;6,7;400
2021.01.05;08:51:50;20,7;37,8;6,8;405
2021.01.05;08:52:05;20,7;37,6;6,8;405
2021.01.05;08:52:21;20,7;37,5;6,8;400
2021.01.05;08:52:36;20,7;37,6;6,8;402
2021.01.05;08:52:58;20,7;36,4;6,6;407
2021.01.05;08:53:13;20,7;37,4;6,7;486
2021.01.05;08:53:28;20,7;37,5;6,8;410
2021.01.05;08:53:44;20,7;37,5;6,8;400
2021.01.05;08:54:05;20,7;36,4;6,6;405
2021.01.05;08:54:21;20,7;37,4;6,7;407
2021.01.05;08:54:36;20,7;37,6;6,8;400
2021.01.05;08:54:51;20,7;37,6;6,8;405
2021.01.05;08:55:13;20,7;36,7;6,6;405
2021.01.05;08:55:28;20,7;37,4;6,7;402
2021.01.05;08:55:43;20,7;37,5;6,8;400
2021.01.05;08:55:59;20,7;37,5;6,8;482
2021.01.05;08:56:20;20,7;36,4;6,6;405
2021.01.05;08:56:36;20,7;37,6;6,8;434
2021.01.05;08:56:51;20,7;37,6;6,8;405
2021.01.05;08:57:06;20,7;37,5;6,8;407
2021.01.05;08:57:28;20,6;36,5;6,5;405
2021.01.05;08:57:43;20,7;37,4;6,7;400
2021.01.05;08:57:59;20,7;37,5;6,8;487
2021.01.05;08:58:14;20,7;37,3;6,7;400
2021.01.05;08:58:36;20,7;36,4;6,6;400
2021.01.05;08:58:51;20,7;37,3;6,7;411
2021.01.05;08:59:06;20,7;37,6;6,8;400
2021.01.05;08:59:22;20,7;37,6;6,8;400
2021.01.05;08:59:43;20,7;36,4;6,6;403
2021.01.05;08:59:59;20,7;37,4;6,7;405
2021.01.05;09:00:14;20,7;37,2;6,7;411
2021.01.05;09:00:29;20,7;37,5;6,8;405
2021.01.05;09:00:51;20,7;37,6;6,8;405
2021.01.05;09:01:06;20,7;37,5;6,8;407
2021.01.05;09:01:22;20,7;37,2;6,7;405
2021.01.05;09:01:37;20,7;37,5;6,8;486
2021.01.05;09:01:59;20,7;36,4;6,6;405
2021.01.05;09:02:14;20,7;37,4;6,7;405
2021.01.05;09:02:29;20,7;37,2;6,7;400
2021.01.05;09:02:45;20,7;37,3;6,7;409
2021.01.05;09:03:06;20,7;36,3;6,5;415
2021.01.05;09:03:22;20,7;37,5;6,8;400
2021.01.05;09:03:37;20,7;37,4;6,7;492
2021.01.05;09:03:52;20,7;37,4;6,7;405
2021.01.05;09:04:14;20,7;37,8;6,8;400
2021.01.05;09:04:29;20,7;37,4;6,7;405
2021.01.05;09:04:45;20,7;37,5;6,8;400
2021.01.05;09:05:00;20,7;37,5;6,8;405
2021.01.05;09:05:22;20,7;37,7;6,8;409
2021.01.05;09:05:37;20,7;37,3;6,7;486
2021.01.05;09:05:52;20,7;37,4;6,7;415
2021.01.05;09:06:08;20,7;37,2;6,7;405
2021.01.05;09:06:29;20,7;36,3;6,5;405
2021.01.05;09:06:45;20,7;37,4;6,7;434
2021.01.05;09:07:00;20,7;37,5;6,8;400
2021.01.05;09:07:15;20,7;37,6;6,8;400
2021.01.05;09:07:37;20,7;36,3;6,5;405
2021.01.05;09:07:52;20,7;37,4;6,7;400
2021.01.05;09:08:08;20,7;36,4;6,6;492
2021.01.05;09:08:23;20,8;37,5;6,8;400
2021.01.05;09:08:45;20,7;36,3;6,5;400
2021.01.05;09:09:00;20,7;37,4;6,7;413
2021.01.05;09:09:15;20,7;37,4;6,7;400
2021.01.05;09:09:30;20,8;37,4;6,8;405
2021.01.05;09:09:52;20,7;36,3;6,5;403
2021.01.05;09:10:07;20,8;37,4;6,8;403
2021.01.05;09:10:23;20,8;37,2;6,7;405
2021.01.05;09:10:38;20,8;37,5;6,8;486
2021.01.05;09:11:00;20,7;36,4;6,6;420
2021.01.05;09:11:15;20,8;37,3;6,8;405
2021.01.05;09:11:30;20,8;37,5;6,8;400
2021.01.05;09:11:46;20,7;37,4;6,7;400
2021.01.05;09:12:07;20,8;37,7;6,8;400
2021.01.05;09:12:23;20,8;37,4;6,8;405
2021.01.05;09:12:38;20,8;37,3;6,8;487
2021.01.05;09:12:53;20,8;37,4;6,8;411
2021.01.05;09:13:15;20,7;37,6;6,8;405
2021.01.05;09:13:30;20,7;37,3;6,7;405
2021.01.05;09:13:46;20,7;37,2;6,7;400
2021.01.05;09:14:01;20,8;37,6;6,8;400
2021.01.05;09:14:23;20,8;36,3;6,6;400
2021.01.05;09:14:38;20,7;37,3;6,7;482
2021.01.05;09:14:53;20,8;37,4;6,8;405
2021.01.05;09:15:09;20,8;37,1;6,7;407
2021.01.05;09:15:30;20,7;37,6;6,8;415
2021.01.05;09:15:46;20,8;37,5;6,8;408
2021.01.05;09:16:01;20,7;37,2;6,7;400
2021.01.05;09:16:16;20,8;36,9;6,7;400
2021.01.05;09:16:38;20,7;36,2;6,5;502
2021.01.05;09:16:53;20,7;37,3;6,7;400
2021.01.05;09:17:09;20,8;37,4;6,8;403
2021.01.05;09:17:24;20,8;37,4;6,8;405
2021.01.05;09:17:46;20,8;37,5;6,8;400
2021.01.05;09:18:01;20,8;37,3;6,8;409
2021.01.05;09:18:16;20,8;36,8;6,7;400
2021.01.05;09:18:32;20,8;37,5;6,8;405
2021.01.05;09:18:53;20,8;36,3;6,6;403
2021.01.05;09:19:09;20,8;37,2;6,7;400
2021.01.05;09:19:24;20,8;37,3;6,8;405
2021.01.05;09:19:39;20,8;37,2;6,7;477
2021.01.05;09:20:01;20,8;36,2;6,6;405
2021.01.05;09:20:16;20,8;36,8;6,7;400
2021.01.05;09:20:31;20,8;37,4;6,8;400
2021.01.05;09:20:47;20,8;37,2;6,7;403
2021.01.05;09:21:08;20,8;37,6;6,8;408
2021.01.05;09:21:24;20,8;37,1;6,7;400
2021.01.05;09:21:39;20,8;37,1;6,7;477
2021.01.05;09:21:54;20,8;37,3;6,8;405
2021.01.05;09:22:16;20,9;36,3;6,6;403
2021.01.05;09:22:31;20,9;37,2;6,8;400
2021.01.05;09:22:47;20,8;37,3;6,8;400
2021.01.05;09:23:02;20,8;37,2;6,7;428
2021.01.05;09:23:24;20,9;37,6;6,8;415
2021.01.05;09:23:39;20,8;37,2;6,7;482
2021.01.05;09:23:54;20,8;37,3;6,8;400
2021.01.05;09:24:10;20,8;37,3;6,8;400
2021.01.05;09:24:31;20,9;37,5;6,8;405
2021.01.05;09:24:47;20,8;37,2;6,7;403
2021.01.05;09:25:02;20,8;37,5;6,8;405
2021.01.05;09:25:17;20,8;37,4;6,8;403
2021.01.05;09:25:39;20,9;37,5;6,8;486
2021.01.05;09:25:54;20,8;37,1;6,7;405
2021.01.05;09:26:10;20,8;37,2;6,7;400
2021.01.05;09:26:25;20,8;37,3;6,8;405
2021.01.05;09:26:47;20,8;37,5;6,8;400
2021.01.05;09:27:02;20,8;37,2;6,7;405
2021.01.05;09:27:17;20,8;37,2;6,7;400
2021.01.05;09:27:33;20,8;37,3;6,8;486
2021.01.05;09:27:54;20,8;36,2;6,6;403
2021.01.05;09:28:10;20,8;37,2;6,7;403
2021.01.05;09:28:25;20,9;37,5;6,8;400
2021.01.05;09:28:40;20,8;37,3;6,8;460
2021.01.05;09:29:02;20,9;37,5;6,8;434
2021.01.05;09:29:17;20,8;37,2;6,7;411
2021.01.05;09:29:33;20,9;37,0;6,7;487
2021.01.05;09:29:48;20,8;37,2;6,7;408
2021.01.05;09:30:10;20,9;36,1;6,6;408
2021.01.05;09:30:25;20,8;37,2;6,7;400
2021.01.05;09:30:40;20,8;37,4;6,8;400
2021.01.05;09:30:56;20,9;37,1;6,8;403
2021.01.05;09:31:17;20,9;36,3;6,6;400
2021.01.05;09:31:33;20,9;37,2;6,8;411
2021.01.05;09:31:48;20,9;36,9;6,7;403
2021.01.05;09:32:03;20,9;37,3;6,8;405
2021.01.05;09:32:25;20,9;36,1;6,6;492
2021.01.05;09:32:40;20,9;37,1;6,8;400
2021.01.05;09:32:56;20,9;37,2;6,8;409
2021.01.05;09:33:11;20,9;37,2;6,8;405
2021.01.05;09:33:32;20,9;36,1;6,6;400
2021.01.05;09:33:48;20,9;37,2;6,8;418
2021.01.05;09:34:03;20,9;37,2;6,8;400
2021.01.05;09:34:18;20,9;36,4;6,6;400
2021.01.05;09:34:40;20,9;36,1;6,6;400
2021.01.05;09:34:55;20,9;37,1;6,8;405
2021.01.05;09:35:11;20,8;37,1;6,7;407
2021.01.05;09:35:26;20,9;37,2;6,8;482
2021.01.05;09:35:48;20,9;36,1;6,6;400
2021.01.05;09:36:03;20,9;37,2;6,8;409
2021.01.05;09:36:18;20,9;37,4;6,8;400
2021.01.05;09:36:34;20,8;37,2;6,7;405
2021.01.05;09:36:55;20,9;36,1;6,6;405
2021.01.05;09:37:11;20,8;37,1;6,7;405
2021.01.05;09:37:26;20,9;37,2;6,8;405
2021.01.05;09:37:41;20,9;37,3;6,8;400
2021.01.05;09:38:03;20,9;36,2;6,6;405
2021.01.05;09:38:18;20,9;37,0;6,7;400
2021.01.05;09:38:34;20,9;37,4;6,8;400
2021.01.05;09:38:49;20,9;37,1;6,8;405
2021.01.05;09:39:11;20,9;36,0;6,6;405
2021.01.05;09:39:26;20,9;37,0;6,7;400
2021.01.05;09:39:41;20,9;37,2;6,8;405
2021.01.05;09:39:57;20,9;37,0;6,7;400
2021.01.05;09:40:18;20,9;37,5;6,8;405
2021.01.05;09:40:34;20,9;37,1;6,8;405
2021.01.05;09:40:49;20,9;36,9;6,7;403
2021.01.05;09:41:04;20,9;37,2;6,8;409
2021.01.05;09:41:26;20,9;37,4;6,8;487
2021.01.05;09:41:41;20,9;37,1;6,8;405
2021.01.05;09:41:57;20,9;37,4;6,8;408
2021.01.05;09:42:12;20,9;37,2;6,8;405
2021.01.05;09:42:34;20,9;36,3;6,6;400
2021.01.05;09:42:49;20,9;37,1;6,8;403
2021.01.05;09:43:04;20,9;37,2;6,8;405
2021.01.05;09:43:20;20,9;37,2;6,8;427
2021.01.05;09:43:41;20,9;37,5;6,8;415
2021.01.05;09:43:57;20,9;36,9;6,7;400
2021.01.05;09:44:12;20,9;37,2;6,8;400
2021.01.05;09:44:27;20,9;37,0;6,7;405
2021.01.05;09:44:49;20,9;36,6;6,7;400
2021.01.05;09:45:04;20,9;37,3;6,8;405
2021.01.05;09:45:19;20,9;37,2;6,8;400
2021.01.05;09:45:35;20,9;37,2;6,8;409
2021.01.05;09:45:56;20,9;36,1;6,6;415
2021.01.05;09:46:12;20,9;37,1;6,8;403
2021.01.05;09:46:27;20,9;37,2;6,8;400
2021.01.05;09:46:42;20,9;37,2;6,8;400
2021.01.05;09:47:04;20,9;37,4;6,8;400
2021.01.05;09:47:19;20,9;37,0;6,7;400
2021.01.05;09:47:35;20,9;37,1;6,8;400
2021.01.05;09:47:50;20,9;37,2;6,8;420
2021.01.05;09:48:12;20,9;35,9;6,5;415
2021.01.05;09:48:27;20,9;37,1;6,8;400
2021.01.05;09:48:42;20,9;37,0;6,7;409
2021.01.05;09:48:58;20,9;37,0;6,7;405
2021.01.05;09:49:19;20,9;36,0;6,6;405
2021.01.05;09:49:35;20,9;37,1;6,8;420
2021.01.05;09:49:50;20,9;37,0;6,7;403
2021.01.05;09:50:05;20,9;37,2;6,8;409
2021.01.05;09:50:27;20,9;36,0;6,6;405
2021.01.05;09:50:42;20,9;37,1;6,8;400
2021.01.05;09:50:58;20,9;37,0;6,7;409
2021.01.05;09:51:13;20,9;37,2;6,8;405
2021.01.05;09:51:35;20,9;36,1;6,6;482
2021.01.05;09:51:50;20,9;37,1;6,8;400
2021.01.05;09:52:05;20,9;37,2;6,8;403
2021.01.05;09:52:21;20,9;37,2;6,8;413
2021.01.05;09:52:42;20,9;36,0;6,6;413
2021.01.05;09:52:58;20,9;37,1;6,8;400
2021.01.05;09:53:13;20,9;37,1;6,8;405
2021.01.05;09:53:28;20,9;37,0;6,7;405
2021.01.05;09:53:50;20,9;37,3;6,8;403
2021.01.05;09:54:05;20,9;37,0;6,7;405
2021.01.05;09:54:21;21,0;37,2;6,8;487
2021.01.05;09:54:36;20,9;36,9;6,7;400
2021.01.05;09:54:58;21,0;36,0;6,6;403
2021.01.05;09:55:13;20,9;37,0;6,7;400
2021.01.05;09:55:28;20,9;37,1;6,8;415
2021.01.05;09:55:44;21,0;37,3;6,8;403
2021.01.05;09:56:05;21,0;36,0;6,6;405
2021.01.05;09:56:21;21,0;37,1;6,8;400
2021.01.05;09:56:36;20,9;37,1;6,8;400
2021.01.05;09:56:51;21,0;36,9;6,8;403
2021.01.05;09:57:13;21,0;36,0;6,6;408
2021.01.05;09:57:28;20,9;36,9;6,7;405
2021.01.05;09:57:44;21,0;36,9;6,8;400
2021.01.05;09:57:59;21,0;37,1;6,8;434
2021.01.05;09:58:21;21,0;37,3;6,8;403
2021.01.05;09:58:36;21,0;37,0;6,8;400
2021.01.05;09:58:51;21,0;36,8;6,7;417
2021.01.05;09:59:06;21,0;37,2;6,8;403
2021.01.05;09:59:28;21,1;37,3;6,9;400
2021.01.05;09:59:43;21,0;37,0;6,8;400
2021.01.05;09:59:59;21,0;37,0;6,8;423
2021.01.05;10:00:14;21,0;37,0;6,8;400
2021.01.05;10:00:36;21,0;36,4;6,7;424
2021.01.05;10:00:51;21,0;36,9;6,8;408
2021.01.05;10:01:06;21,0;37,0;6,8;403
2021.01.05;10:01:22;21,0;37,2;6,8;400
2021.01.05;10:01:43;21,0;35,8;6,6;400
2021.01.05;10:01:59;21,0;37,0;6,8;400
2021.01.05;10:02:14;21,0;37,0;6,8;400
2021.01.05;10:02:29;21,0;37,0;6,8;405
2021.01.05;10:02:51;21,0;37,2;6,8;413
2021.01.05;10:03:06;21,0;36,9;6,8;405
2021.01.05;10:03:22;21,0;37,0;6,8;400
2021.01.05;10:03:37;21,0;37,0;6,8;487
2021.01.05;10:03:59;21,0;37,2;6,8;405
2021.01.05;10:04:14;21,0;37,1;6,8;400
2021.01.05;10:04:29;21,0;37,2;6,8;405
2021.01.05;10:04:45;21,0;37,0;6,8;403
2021.01.05;10:05:06;21,1;37,2;6,9;403
2021.01.05;10:05:22;21,1;37,0;6,8;400
2021.01.05;10:05:37;21,1;36,8;6,8;486
2021.01.05;10:05:52;21,0;36,8;6,7;400
2021.01.05;10:06:14;21,0;35,9;6,6;400
2021.01.05;10:06:29;21,0;37,0;6,8;413
2021.01.05;10:06:45;21,0;36,7;6,7;400
2021.01.05;10:07:00;21,0;37,0;6,8;405
2021.01.05;10:07:22;21,0;35,8;6,6;400
2021.01.05;10:07:37;21,1;36,1;6,7;486
2021.01.05;10:07:52;21,0;37,0;6,8;403
2021.01.05;10:08:08;21,1;37,1;6,8;472
2021.01.05;10:08:29;21,1;35,9;6,6;411
2021.01.05;10:08:45;21,1;37,0;6,8;408
2021.01.05;10:09:00;21,1;36,8;6,8;400
2021.01.05;10:09:15;21,0;37,0;6,8;400
2021.01.05;10:09:37;21,1;35,8;6,6;400
2021.01.05;10:09:52;21,0;36,8;6,7;408
2021.01.05;10:10:08;21,1;35,9;6,6;400
2021.01.05;10:10:23;21,0;36,7;6,7;403
2021.01.05;10:10:45;21,1;35,8;6,6;400
2021.01.05;10:11:00;21,0;36,9;6,8;481
2021.01.05;10:11:15;21,1;37,0;6,8;408
2021.01.05;10:11:31;21,1;36,8;6,8;405
2021.01.05;10:11:52;21,1;35,8;6,6;408
2021.01.05;10:12:08;21,0;36,9;6,8;418
2021.01.05;10:12:23;21,1;37,0;6,8;400
2021.01.05;10:12:38;21,0;36,9;6,8;481
2021.01.05;10:13:00;21,0;35,7;6,5;408
2021.01.05;10:13:15;21,1;36,7;6,8;405
2021.01.05;10:13:30;21,1;37,0;6,8;434
2021.01.05;10:13:46;21,1;36,9;6,8;400
2021.01.05;10:14:07;21,1;35,9;6,6;400
2021.01.05;10:14:23;21,1;37,0;6,8;403
2021.01.05;10:14:38;21,1;36,7;6,8;481
2021.01.05;10:14:53;21,1;37,0;6,8;403
2021.01.05;10:15:15;21,1;35,9;6,6;400
2021.01.05;10:15:30;21,1;36,9;6,8;403
2021.01.05;10:15:46;21,0;36,9;6,8;400
2021.01.05;10:16:01;21,0;36,9;6,8;400
2021.01.05;10:16:23;21,1;35,9;6,6;403
2021.01.05;10:16:38;21,1;37,0;6,8;486
2021.01.05;10:16:53;21,1;36,7;6,8;403
2021.01.05;10:17:09;21,1;37,0;6,8;405
2021.01.05;10:17:30;21,1;37,1;6,8;405
2021.01.05;10:17:46;21,1;36,7;6,8;405
2021.01.05;10:18:01;21,1;36,9;6,8;405
2021.01.05;10:18:16;21,1;36,4;6,7;400
2021.01.05;10:18:38;21,1;35,8;6,6;506
2021.01.05;10:18:53;21,1;36,9;6,8;400
2021.01.05;10:19:09;21,1;37,0;6,8;417
2021.01.05;10:19:24;21,1;37,0;6,8;400
2021.01.05;10:19:46;21,1;37,1;6,8;403
2021.01.05;10:20:01;21,1;37,2;6,9;405
2021.01.05;10:20:16;21,1;36,5;6,7;427
2021.01.05;10:20:32;21,1;36,6;6,7;400
2021.01.05;10:20:53;21,1;35,8;6,6;405
2021.01.05;10:21:09;21,1;36,8;6,8;403
2021.01.05;10:21:24;21,1;36,7;6,8;400
2021.01.05;10:21:39;21,1;37,0;6,8;472
2021.01.05;10:22:01;21,1;35,8;6,6;403
2021.01.05;10:22:16;21,1;36,4;6,7;405
2021.01.05;10:22:32;21,1;36,9;6,8;415
2021.01.05;10:22:47;21,1;36,9;6,8;400
2021.01.05;10:23:09;21,1;35,8;6,6;405
2021.01.05;10:23:24;21,1;36,9;6,8;400
2021.01.05;10:23:39;21,1;36,8;6,8;481
2021.01.05;10:23:54;21,1;36,9;6,8;415
2021.01.05;10:24:16;21,1;37,1;6,8;400
2021.01.05;10:24:31;21,0;36,8;6,7;408
2021.01.05;10:24:47;21,1;36,7;6,8;405
2021.01.05;10:25:02;21,1;36,7;6,8;400
2021.01.05;10:25:24;21,1;37,2;6,9;403
2021.01.05;10:25:39;21,1;36,9;6,8;481
2021.01.05;10:25:54;21,1;35,9;6,6;400
2021.01.05;10:26:10;21,1;36,9;6,8;403
2021.01.05;10:26:31;21,1;36,0;6,6;400
2021.01.05;10:26:47;21,1;36,8;6,8;408
2021.01.05;10:27:02;21,1;37,1;6,8;400
2021.01.05;10:27:17;21,1;36,7;6,8;400
2021.01.05;10:27:39;21,1;35,8;6,6;472
2021.01.05;10:27:54;21,1;37,0;6,8;400
2021.01.05;10:28:10;21,1;36,8;6,8;405
2021.01.05;10:28:25;21,1;36,4;6,7;400
2021.01.05;10:28:47;21,1;35,8;6,6;400
