Datum; Uhrzeit; T-DHT22; FR-DHT22; FA-DHT22; CO2-CCS811; CO2-SGP30; CO2-PASCO2
2020.11.25;17:49:18; 25.3;35.8;8.4;434;
2020.11.25;17:49:40; 25.3;36.3;8.5;413;
2020.11.25;17:49:55; 25.2;36.0;8.4;403;
2020.11.25;17:50:11; 25.3;35.9;8.4;408;
2020.11.25;17:50:26; 25.2;36.8;8.6;463;
2020.11.25;17:50:48; 25.2;36.5;8.5;407;
2020.11.25;17:51:04; 25.2;36.4;8.5;420;
2020.11.25;17:51:19; 25.2;35.4;8.2;426;
2020.11.25;17:51:34; 25.3;36.1;8.5;421;
2020.11.25;17:51:57; 25.2;36.8;8.6;406;
2020.11.25;17:52:12; 25.2;35.7;8.3;408;
2020.11.25;17:52:27; 25.2;35.9;8.4;400;
2020.11.25;17:52:43; 25.2;35.7;8.3;410;
2020.11.25;17:53:05; 25.2;35.6;8.3;426;
2020.11.25;17:53:20; 25.2;36.3;8.5;418;
2020.11.25;17:53:36; 25.2;36.2;8.4;408;
2020.11.25;17:53:51; 25.3;36.4;8.5;444;
2020.11.25;17:54:13; 25.3;37.3;8.7;439;
2020.11.25;17:54:29; 25.3;37.2;8.7;426;
2020.11.25;17:54:44; 25.2;36.1;8.4;400;
2020.11.25;17:54:59; 25.2;36.2;8.4;415;
2020.11.25;17:55:22; 25.2;37.0;8.6;408;
2020.11.25;17:55:37; 25.2;36.8;8.6;432;
2020.11.25;17:55:52; 25.2;36.2;8.4;408;
2020.11.25;17:56:08; 25.2;36.0;8.4;438;
2020.11.25;17:56:30; 25.2;36.9;8.6;414;
2020.11.25;17:56:45; 25.2;36.4;8.5;438;
2020.11.25;17:57:01; 25.2;36.3;8.5;408;
2020.11.25;17:57:16; 25.2;36.5;8.5;409;
2020.11.25;17:57:38; 25.2;36.7;8.5;413;
2020.11.25;17:57:54; 25.2;36.4;8.5;433;
2020.11.25;17:58:09; 25.2;36.2;8.4;400;
2020.11.25;17:58:24; 25.2;36.1;8.4;400;
2020.11.25;17:58:47; 25.2;36.6;8.5;415;
2020.11.25;17:59:02; 25.2;36.7;8.5;407;
2020.11.25;17:59:17; 25.2;36.3;8.5;403;
2020.11.25;17:59:33; 25.2;36.3;8.5;400;
2020.11.25;17:59:55; 25.2;36.6;8.5;403;
2020.11.25;18:00:10; 25.2;36.6;8.5;448;
2020.11.25;18:00:25; 25.2;36.1;8.4;436;
2020.11.25;18:00:41; 25.2;35.7;8.3;423;
2020.11.25;18:01:03; 25.2;36.8;8.6;418;
2020.11.25;18:01:18; 25.2;35.9;8.4;427;
2020.11.25;18:01:34; 25.2;36.0;8.4;421;
2020.11.25;18:01:49; 25.2;36.2;8.4;415;
2020.11.25;18:02:11; 25.2;37.0;8.6;460;
2020.11.25;18:02:27; 25.2;36.7;8.5;418;
2020.11.25;18:02:42; 25.1;36.2;8.4;403;
2020.11.25;18:02:57; 25.2;36.0;8.4;423;
2020.11.25;18:03:20; 25.2;36.7;8.5;423;
2020.11.25;18:03:35; 25.2;36.1;8.4;413;
2020.11.25;18:03:50; 25.2;36.1;8.4;409;
2020.11.25;18:04:06; 25.1;35.9;8.3;421;
2020.11.25;18:04:28; 25.1;37.2;8.6;436;
2020.11.25;18:04:43; 25.1;36.6;8.5;405;
2020.11.25;18:04:59; 25.2;36.5;8.5;406;
2020.11.25;18:05:14; 25.1;35.9;8.3;405;
2020.11.25;18:05:36; 25.1;36.9;8.5;403;
2020.11.25;18:05:52; 25.1;36.9;8.5;413;
2020.11.25;18:06:07; 25.2;36.5;8.5;420;
2020.11.25;18:06:22; 25.1;36.3;8.4;409;
2020.11.25;18:06:45; 25.1;36.9;8.5;409;
2020.11.25;18:07:00; 25.2;36.9;8.6;400;
2020.11.25;18:07:15; 25.2;36.3;8.5;447;
2020.11.25;18:07:31; 25.2;37.3;8.7;456;
2020.11.25;18:07:53; 25.2;37.2;8.7;403;
2020.11.25;18:08:08; 25.1;36.5;8.5;400;
2020.11.25;18:08:24; 25.1;35.9;8.3;405;
2020.11.25;18:08:39; 25.2;36.1;8.4;415;
2020.11.25;18:09:01; 25.2;36.7;8.5;413;
2020.11.25;18:09:17; 25.2;36.5;8.5;424;
2020.11.25;18:09:32; 25.2;36.5;8.5;424;
2020.11.25;18:09:47; 25.2;36.2;8.4;405;
2020.11.25;18:10:10; 25.2;37.0;8.6;400;
2020.11.25;18:10:25; 25.2;37.0;8.6;400;
2020.11.25;18:10:40; 25.2;36.0;8.4;406;
2020.11.25;18:10:56; 25.2;35.7;8.3;417;
2020.11.25;18:11:18; 25.1;36.9;8.5;417;
